x;time;ram
20250;26754728200;1810695264
20300;26416408600;2788821208
20350;25939166200;2731894376
20400;25971052300;411216232
20450;26052773100;676862608
20500;26406648200;2205389272
20550;26138686200;1223601312
20600;26495009700;1262812920
20650;25668766800;429698920
20700;25304525900;656274720
20750;25498907600;2302264160
20800;25415017400;2132435696
20850;25531553000;3083060112
20900;25660211300;2171015488
20950;25683333800;221857552
21000;25605649400;349735712
21050;25531051300;565946992
21100;25690353800;1717291952
21150;25767899300;1746554744
21200;25745249900;1288381656
21250;25731857300;2378472008
21300;26069675700;2185080280
21350;25965852000;2385884352
21400;25956438600;2567231112
21450;26510820900;282188024
21500;26281669000;279288200
21550;26227157800;1975231080
21600;26611954900;2487219536
21650;26500108200;711920152
21700;26018435900;2163464152
21750;24993836400;1316091384
21800;25150142900;2163546336
21850;25168984000;1607475944
21900;25431331300;457584168
21950;25280827900;2395013256
22000;25420909300;1553714296
22050;25623369000;1394878040
22100;25604632200;2019518264
22150;25664447300;1745659448
22200;25840770800;2899279736
22250;26095583000;1523866824
22300;25928578900;324654184
22350;25836046800;2155310456
22400;24609253900;1494565152
22450;25876581200;1078702488
22500;25810753900;90155912
22550;25132073700;2792208072
22600;25066980900;401885344
22650;24655873701;1740933104
22700;24649154900;1494017552
22750;25115750101;948024736
22800;25696245499;337980288
22850;25287372400;688507512
22900;24528781301;2705498144
22950;24617732700;1229183336
23000;25749116900;212264232
23050;25343746900;2002011672
23100;26138089601;806639560
23150;25046901301;3136072800
23200;24849956801;544351760
23250;24952094100;1111969480
23300;25106446000;1634100520
23350;25366807301;142066392
23400;25444631500;1087089992
23450;25163551099;2739449456
23500;25227786300;1168599960
23550;25309581900;954432728
23600;25308767901;837391280
23650;25427225600;2218952384
23700;25378544700;1323548128
23750;26068484400;2910040008
23800;26501828300;3412458184
23850;26825390300;1871029936
23900;26281705000;3278671896
23950;25799641601;1769862032
24000;25958099600;1206509376
24050;26094521500;2267689464
24100;25964800200;3059594088
24150;26049238200;79393496
24200;26012099701;1156324408
24250;26146194800;2583991544
24300;26136922600;2894079800
24350;26148521900;1684643304
24400;26249706099;1535117592
24450;26365571200;2720941392
24500;26277167699;964010416
24550;26525251400;1793245936
24600;26536943300;2894348264
24650;26392648201;3011536736
24700;26517238200;3172861224
24750;26539278100;55125368
24800;26457273100;2403458736
24850;26675113700;175036208
24900;26574186900;595065200
24950;26780848500;869613984
25000;26765165200;2978921544
25050;26873069300;171538136
25100;26858369200;1385357544
25150;26949096600;1569942568
25200;27055125600;2339176376
25250;28431550400;659104168
25300;29119619200;2975592408
25350;27556151000;292341776
25400;27090131100;2541313976
25450;27764404800;578103440
25500;27489242400;344762536
25550;28888561800;142545152
25600;27723899500;1954556696
25650;28143102400;1972805232
25700;28287727400;2288834264
25750;28219536600;1660433960
25800;28038616800;1108740392
25850;28920041100;2508607448
25900;29278626800;2506822648
25950;28712420800;915730432
